,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
129,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: The opening lyric of the band’s hit single, “The Sound of Silence,” is a perfect rendition. The song’s main lines, “Oh it’s quiet tonight when I need you” and “I don’t love you anymore,” all convey the idea of silence and quiet.

By the end of the song, however, the narrator, the singer, begins to question the effectiveness of the lyrics.

Also, in the first chorus, “What do we say as an audience to the people who listen?” is quoted by Malcolm X, who",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The opening lyric of the band’s hit single, “The Sound of Silence,” is a perfect rendition. The song’s main lines, “Oh it’s quiet tonight when I need you” and “I don’t love you anymore,” all convey the idea of silence and quiet.

By the end of the song, however, the narrator, the singer, begins to question the effectiveness of the lyrics.

Also, in the first chorus, “What do we say as an audience to the people who listen?” is quoted by Malcolm X, who","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
130,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: He’s willing to see what’s out there for himself. He wants something more than what’s been given he has been handed. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,, He’s willing to see what’s out there for himself. He wants something more than what’s been given he has been handed. ,"One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
131,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: The last lines here may be an allusion to the final line in the song which seems to be a play on words for “kill all in the jungle”: “Kill all in the jungle”.

In other words, the protagonist “cannot help it” he kills everybody in his path. The jungle is the only place Kooonnnng is able to enjoy a happy, secure life without the threats or the conflict coming from the people that surround him.



He may also be referring to the “good” people of his life, those who can help him survive. As mentioned",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The last lines here may be an allusion to the final line in the song which seems to be a play on words for “kill all in the jungle”: “Kill all in the jungle”.

In other words, the protagonist “cannot help it” he kills everybody in his path. The jungle is the only place Kooonnnng is able to enjoy a happy, secure life without the threats or the conflict coming from the people that surround him.



He may also be referring to the “good” people of his life, those who can help him survive. As mentioned","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
132,9207,"<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning:","<|startoftext|> lyrics: We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do. meaning: The chorus could stand for the feeling of having no control over how she’s seen or felt. She realizes the feelings that are holding her back and is powerless to change them. She can’t change these feelings and they have to be the way they are. However, since they are so true, she can go there with him to fix them. In the end, all it takes is love to break the walls that have been holding these feelings back. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," The chorus could stand for the feeling of having no control over how she’s seen or felt. She realizes the feelings that are holding her back and is powerless to change them. She can’t change these feelings and they have to be the way they are. However, since they are so true, she can go there with him to fix them. In the end, all it takes is love to break the walls that have been holding these feelings back. ","Relationships are a work in progress. You never achieve perfection. It’s a process of building and tearing down again to start anew.
In the end I’m made my choice to be with you. There is no one else I would want to be on this journey with.","We’re still building and burning down love
 Burning down love
 And when I go there
 I go there with you
 It’s all I can do",U2,Where the Streets Have No Name
133,10207,"<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning:","<|startoftext|> lyrics: I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you. meaning: “All human” is a line that was repeated several times throughout the song, and is arguably The Beatles' most beautiful line ever. It’s also often sung by Beatles members throughout their careers, such as John Lennon in his first solo album, Revolver. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," “All human” is a line that was repeated several times throughout the song, and is arguably The Beatles' most beautiful line ever. It’s also often sung by Beatles members throughout their careers, such as John Lennon in his first solo album, Revolver. ","We all make mistakes, every one of us. And if you love someone and they truly love you, you would hope they can accept you with all those flaws that every single one of us has.

Here the realization stage has hit home and I’m just wanting reassurance and forgiveness from the person that really has my heart. There’s no such thing as perfection, but we can all try to be better people can’t we?","I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you
 I’m only human, can’t you see? I made, I made a mistake
 Please just look me in my face, tell me everything’s okay
 ’Cause I got it, ooh, he’ll never be like you",Flume,Never Be Like You
134,11207,<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning:,"<|startoftext|> lyrics: You did this to us! You did it! It’s your fault!. meaning: Here she’s not talking to him about their relationship, her fault, but more specifically about the person she hurt by saying “this to you” in that line. He knows that she did it, it was a fault of her own.

Furthermore, here he is in reality, so she did it. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," Here she’s not talking to him about their relationship, her fault, but more specifically about the person she hurt by saying “this to you” in that line. He knows that she did it, it was a fault of her own.

Furthermore, here he is in reality, so she did it. ","In the mindstate that Eminem is at this point, is typical to blame others for things they do themselves. Helps them do anything as they are absolved from any fault.",You did this to us! You did it! It’s your fault!,Eminem,Kim
135,12207,"<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning:","<|startoftext|> lyrics: I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to. meaning: This is basically saying that he is on trial for the death of his father, who died of a gunshot wound, and that the only way to get through this trial is by living and working for all his remaining moments.


In the end, after all these years of trying, despite the trials and tribulations, this man can’t live alone and dies. ",top-k sampling,0.95,gpt2-medium,lyrics_meaning,," This is basically saying that he is on trial for the death of his father, who died of a gunshot wound, and that the only way to get through this trial is by living and working for all his remaining moments.


In the end, after all these years of trying, despite the trials and tribulations, this man can’t live alone and dies. ","In Neverland, the location for J.M Barrie’s Peter Pan, people don’t grow old. Rihanna feels as if she just came from Neverland because she hasn’t changed over time.



This is the first time we hear about the toxic relationship Rihanna and SZA sing about. Time may not stop RiRi, but the figure she sings to is restraining her. Successful or not, they’re putting an effort to stop her.","I came fluttering in from Neverland
 Time can never stop me, no, no, no, no
 I know you’ve tried to",Rihanna,Consideration
136,1158,"<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning:","<|startoftext|> lyrics: And in the end, you’ll have your best friend. meaning: Gucci’s “best friend” is identified as Uzi Shale. He is one of Uzi’s closest friends, and is signed to him after Uzi lost interest and reached his album’s production budget.



They had a relationship from a young age. This is cemented when he invites Uzi out for drinks to throw a party with his girl and his brother-in-law. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Gucci’s “best friend” is identified as Uzi Shale. He is one of Uzi’s closest friends, and is signed to him after Uzi lost interest and reached his album’s production budget.



They had a relationship from a young age. This is cemented when he invites Uzi out for drinks to throw a party with his girl and his brother-in-law. ",a relationship is best when you can treat each other like best friends,"And in the end, you’ll have your best friend",Christina Perri,​penguin
137,2907,"<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning:","<|startoftext|> lyrics: Lovely Rita, meter maid
 Lovely Rita, meter maid. meaning: Rita is Rita, a beloved character from the 1968 spaghetti western, Saint Sebastian, best known for his infamous foot stomp. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Rita is Rita, a beloved character from the 1968 spaghetti western, Saint Sebastian, best known for his infamous foot stomp. ","2D interpolates the chorus of legendary English band The Beatles‘ June 1967 track “Lovely Rita.” The band has taken inspiration from The Beatles many times before, exemplified by the cover art of their May 2005 record Demon Days, which drew many comparisons to the art of The Beatles’ May 1970 record, Let It Be:



When asked “Who’s Rita?” by BBC Radio 1’s Annie Mac, the group said:

It’s a lovely name to sing… I sort of think it’s about instant gratification, it doesn’t last. And there’s lots of that around today.","Lovely Rita, meter maid
 Lovely Rita, meter maid",Gorillaz,Momentary Bliss
138,3004,"<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning:","<|startoftext|> lyrics: Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!. meaning: In the video, Shinzaki is seen slicing concrete with his sword. In life, is it possible that his swordsmanship is taught by karate? The contrast of walking through concrete blocks to a fight of street battles is quite similar to what he sees in the anime’s CG — ultimately, the results of the fight are only irrelevant, while everything else is meaningless. He doesn’t have a chance.

Additionally, it should be noted that before being reborn into the anime, he had a beef with Kobuntsu: “That’s where I eat” ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," In the video, Shinzaki is seen slicing concrete with his sword. In life, is it possible that his swordsmanship is taught by karate? The contrast of walking through concrete blocks to a fight of street battles is quite similar to what he sees in the anime’s CG — ultimately, the results of the fight are only irrelevant, while everything else is meaningless. He doesn’t have a chance.

Additionally, it should be noted that before being reborn into the anime, he had a beef with Kobuntsu: “That’s where I eat” ","Continuing with the martial arts movie metaphors, his prowess is on a whole other level.

Your Rhymes:



His Rhymes:","Forget Karate Kid and these wooden blocks, I chop through concrete
 Concrete, concrete, concrete!",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
139,4004,"<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning:","<|startoftext|> lyrics: She said, “’Cause He made you perfect, babe”. meaning: An undertone of the song that brings the flirtatious vibe back into the high school/college world. This references the parallels in “Born to Die” and then back again in “Magic Mike”. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,, An undertone of the song that brings the flirtatious vibe back into the high school/college world. This references the parallels in “Born to Die” and then back again in “Magic Mike”. ,“Cause he made you perfect” is a direct reference to God and the perception that he made everybody in his image. It emphasizes the fact that everyone is perfect in their own way.,"She said, “’Cause He made you perfect, babe”",Lady Gaga,Born This Way
140,6608,"<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning:","<|startoftext|> lyrics: All in all, you’re just another brick in the wall. meaning: “All in all” and “just another brick” are similar words. The slang term is “just another brick” (not really not more bricks but bricks), meaning “you’re not the first,” so somebody might hold that attitude for his life.


He may have come across some very dark territory. As one of our listeners said, “you’re not just another brick in the wall,” he was sent to “the dark side” and he had to “de-bricks the wall” to escape this life of suffering. This",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," “All in all” and “just another brick” are similar words. The slang term is “just another brick” (not really not more bricks but bricks), meaning “you’re not the first,” so somebody might hold that attitude for his life.


He may have come across some very dark territory. As one of our listeners said, “you’re not just another brick in the wall,” he was sent to “the dark side” and he had to “de-bricks the wall” to escape this life of suffering. This","As represented by the children in large cubicles, and later faceless masks, they became an amorphous, indistinguishable mass, akin to a brick wall.



This can also be taken as a sort of dismissal of the teacher’s authority – “you are no better than me or anyone else. You are using your age and position of power to take advantage of me” (and the previous song shows that in their homes, the teacher would’ve been subdued by their wives).  In Pink’s point of view, the teacher’s abuse is another brick  that helped him build the Wall that separated him from everyone else (“you are another mental scar that will effect how I am and how I treat others in the future”).","All in all, you’re just another brick in the wall",Pink Floyd,"Another Brick in the Wall, Pt. 2"
141,8000,"<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning:","<|startoftext|> lyrics: I ask the traffic lights if it’ll be alright
 They say, “I don’t know”. meaning: There are many mysteries surrounding this scene – why this woman is wearing jeans? What is there about the bridge of her nose that inveigles her into agreeing to her husband’s proposal? Perhaps with time the mystery is lost and the decision is made to go ahead. However, after leaving the door of the lover’s room, this woman left for the bridge of a traffic light with her hands clasped together. The traffic lights must have represented a pause in conversation, and God does not want to see him forgotten.

https://youtu.be/s9CWMStmuFTQ?t=16s

",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," There are many mysteries surrounding this scene – why this woman is wearing jeans? What is there about the bridge of her nose that inveigles her into agreeing to her husband’s proposal? Perhaps with time the mystery is lost and the decision is made to go ahead. However, after leaving the door of the lover’s room, this woman left for the bridge of a traffic light with her hands clasped together. The traffic lights must have represented a pause in conversation, and God does not want to see him forgotten.

https://youtu.be/s9CWMStmuFTQ?t=16s

","In a tumblr post, Taylor explained the meaning behind this peculiar phrase:

[it’s] like how when you’re struggling through something time slows down and everything is a sign and you’ll take advice from a tree because you’re just GOIN THROUGH IT MAN.

She mentioned that she enjoys the memes fans have created for the line.



It also links back to “Cornelia Street,” the previous song, in which Swift sings:

As if the street lights pointed in an arrow head
Leading us home

If the relationship ends, not only will she never walk Cornelia Street again, but she will also be lost without the traffic lights to guide her.

Asking the traffic lights shows her desperation and lack of direction because it implies that she is so desperate for a sign, that she is willing to look anywhere.","I ask the traffic lights if it’ll be alright
 They say, “I don’t know”",Taylor Swift,Death by a Thousand Cuts
142,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: This makes an awkward comparison to Kurt Cobain’s four single-album-long mega-hit “Long Distance Running”:

Out on the damn highway
A long time ago I made it through the forest


It’s a bit odd, though, to compare something that is 20 minutes long to a whole record, that’s just an 18-minute gig.

It seems like this isn’t a song Kurt Cobain meant to put out. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," This makes an awkward comparison to Kurt Cobain’s four single-album-long mega-hit “Long Distance Running”:

Out on the damn highway
A long time ago I made it through the forest


It’s a bit odd, though, to compare something that is 20 minutes long to a whole record, that’s just an 18-minute gig.

It seems like this isn’t a song Kurt Cobain meant to put out. ","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
143,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: Chris Taylor and Justin King are trying to clarify things with someone who they think will be in the right. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,, Chris Taylor and Justin King are trying to clarify things with someone who they think will be in the right. ,Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
144,11008,<|startoftext|> lyrics: [Interlude]. meaning:,"<|startoftext|> lyrics: [Interlude]. meaning: As featured on “Suprise” by The 1975.





Check it out:

The last verse also contains a chorus. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," As featured on “Suprise” by The 1975.





Check it out:

The last verse also contains a chorus. ","The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
145,12005,"<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning:","<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning: This line could also be a reference to “Aero Boy” and “Spirit”.

Aero Boy is a 1986 Black Lace Band from Queens, New York.



In Spirit’s case, Spirit is a man who is unable to recognize himself as a real person. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," This line could also be a reference to “Aero Boy” and “Spirit”.

Aero Boy is a 1986 Black Lace Band from Queens, New York.



In Spirit’s case, Spirit is a man who is unable to recognize himself as a real person. ","Nicks told Billboard that this lyric was inspired by Tom Petty:

‘Edge of Seventeen’ is also a little bit about Tom. ‘He seemed broken hearted/Somethin’ within him,‘ that was [his wife] Jane talking about Tom. I bet a lot of people thought I was talking about me, but I was chronicling their relationship as she told it to me.

She also explained how Jane inspired the song’s title:

I asked Tom’s wife, Jane, when she met him. She said, ‘I met him at some point during the age of 17.’ But I thought she said, ‘The edge of 17.’ I said, ‘Jane, can I use that? Can I write a song called “Edge of Seventeen”?’","Well, he seemed broken hearted
 Somethin’ within him",Stevie Nicks,Edge of Seventeen
146,1001,"<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning:","<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning: In The Breakfast Club in the first season, Katy talks about her own early experiences in life:

“I had no relationship to make the ends meet, and ended up into a relationship where I had to save a thousand dollars every single week for seven years before I could really afford it.”” ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," In The Breakfast Club in the first season, Katy talks about her own early experiences in life:

“I had no relationship to make the ends meet, and ended up into a relationship where I had to save a thousand dollars every single week for seven years before I could really afford it.”” ","Britney is ready to be a fully in control of her craft, without her management team pressurizing and influencing her decisions. She also started to write her own songs, most notably on her fourth studio album, In The Zone.

At some point, she also wanted to create her own record label.","Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...)",Britney Spears,Stronger
147,12003,"<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning:","<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning: It seems he’s so offended by Jerry’s attitude, he’s going to fight his way through to hell (like Jesus), because he doesn’t want to be considered a coward. However, he knows that was probably a bad decision to make, and he’s not going to let a lack of resolve stand in the way of redemption. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," It seems he’s so offended by Jerry’s attitude, he’s going to fight his way through to hell (like Jesus), because he doesn’t want to be considered a coward. However, he knows that was probably a bad decision to make, and he’s not going to let a lack of resolve stand in the way of redemption. ","Everyone of us experiences failure, rejection and negativism. Petty has experienced it in his own life, from music critics to obsessed fans.
His advice is to focus on your goal and how you’re going to get there.



– Just beyond the gates of hell","Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down",Tom Petty,I Won’t Back Down
148,3001,"<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning:","<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning: After walking the streets of California in the three weeks leading up to his hit song “Know Yourself”, he’s gone drugs like some athletes do in their prime.




He also didn’t cease smoking drugs in this song in the video for “Music”:

There’s also a video for “Know Yourself” that the singer also admits wasn’t very good. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," After walking the streets of California in the three weeks leading up to his hit song “Know Yourself”, he’s gone drugs like some athletes do in their prime.




He also didn’t cease smoking drugs in this song in the video for “Music”:

There’s also a video for “Know Yourself” that the singer also admits wasn’t very good. ","He is talking about how he is always high but the wordplay may actually go deeper.

“Stoned ever since the days of creation” could be a historical reference to the Stone Age, one of the earliest times for mankind, named after primitive humans creating stone tools. This could tie in with the Flintstones reference from earlier.

It could also be biblical, as the “days of creation” in the Bible are the days in which God created the universe. The “been stoned” part may be a reference to John 8:7 from the Bible, which says “Let any one of you who is without sin be the first to throw a stone at her”. The verse means that you shouldn’t shame others if you aren’t perfect yourself. Phi could be referencing it to say that either he gets shunned for his drug-addicted lifestyle when it isn’t much worse than anyone else’s or it’s a reference to racism and prejudice against black communities. “I’ve been red” is a homophone for “I’ve been read” which could mean that Phi is a religious guy hence the references. Many black communities are heavily into Christianity so it wouldn’t be a shock.","I been stoned; ever since the days of creation, I’ve been red",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
149,4001,"<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning:","<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning: Many would wonder why Chad has been claiming his feet as “given” and that the tie was the first object he wore.

In a 2012 interview with GQ:

I’m open to every interpretation, whether it’s something you put on it, or it makes you feel better, or it makes you feel shitty, or something like that. I just want you to feel like, “I love this shit too much and I love how strong it is.” So I’m going to wear it. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Many would wonder why Chad has been claiming his feet as “given” and that the tie was the first object he wore.

In a 2012 interview with GQ:

I’m open to every interpretation, whether it’s something you put on it, or it makes you feel better, or it makes you feel shitty, or something like that. I just want you to feel like, “I love this shit too much and I love how strong it is.” So I’m going to wear it. ","Gaga wears the pants in this relationship, as guys are traditionally the dominant partner, and they traditionally wear ties.



However, in a conversation with Mirror, Gaga admitted that, at least in her relationship to Taylor Kinney, the case might be a little different:

He is totally in charge. I mean when I am home I am like, shoes are off, I’m making him dinner.","I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love)",Lady Gaga,G.U.Y.
150,5001,"<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning:","<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning: Gucci Mane is denying that Gucci is nearly done being released due to his infatuation with French Montana and loyalty to rapper Tyga. In a May 2017 interview with CBS411, Gotti explained how this love affair with a young woman just came to a climax:

Gucci and T.I.are obsessed. They both got girls. They get it straight. We’re both very extravagant. We’re both more talented than you. But it’s like God made some jukebox recording tools and put everybody in. T.I. gets to just put the record off for the most part. And",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Gucci Mane is denying that Gucci is nearly done being released due to his infatuation with French Montana and loyalty to rapper Tyga. In a May 2017 interview with CBS411, Gotti explained how this love affair with a young woman just came to a climax:

Gucci and T.I.are obsessed. They both got girls. They get it straight. We’re both very extravagant. We’re both more talented than you. But it’s like God made some jukebox recording tools and put everybody in. T.I. gets to just put the record off for the most part. And","A rare Ludacris Double Meaning!!

Purchasing Gucci clothing is an expensive habit, which ties back in with the theme of the song.

Ludacris spins this in two ways. Firstly, he explains that when you’re hot, and you’re relevant in the game, your money is good and your figure is good, the Gucci fits perfectly over your sculpted frame. However, when you fall off (in both a physical and metaphorical sense), your game is much less tight than it was. All of a sudden, that Gucci doesn’t physically fit, nor does it fit with your image. It becomes worthless.

He plays on the word “pockets” to mean both the pockets on your expensive clothing not working anymore, and to indicate you no longer have the bank-roll you once did.","Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong",Ludacris,Money
151,6001,<|startoftext|> lyrics: He wanna taste of my goodies. meaning:,"<|startoftext|> lyrics: He wanna taste of my goodies. meaning: Chewie, in addition to claiming a previous reign as the king of Nicksweet, is also the reason for many fans looking for him after seeing him get bummed out on social media.

It was also clarified by the Nicksweet press release that The Notorious was actually taken to Hollywood to eat dogs, possibly in reference to this line. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Chewie, in addition to claiming a previous reign as the king of Nicksweet, is also the reason for many fans looking for him after seeing him get bummed out on social media.

It was also clarified by the Nicksweet press release that The Notorious was actually taken to Hollywood to eat dogs, possibly in reference to this line. ","In 2004, Ciara dropped her album and chart-topping single, “Goodies.” Since then, a girl’s body and everything that comes with it is known as her goodies. Ciara and Missy are also really good friends, collaborating on Ciara’s “1, 2 Step” and Missy’s “Lose Control” a year later.",He wanna taste of my goodies,Missy Elliott,DripDemeanor
152,7001,"<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning:","<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning: Women are drunk, or intoxicated, and sleep with their boyfriends. They are sleeping in the fire, and waking up with firewood. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Women are drunk, or intoxicated, and sleep with their boyfriends. They are sleeping in the fire, and waking up with firewood. ",People are in the midst of a society that is destroying their interests (‘the fire’) and the speaker who represents the powers that be is encouraging them to be complacent (‘sleep now’).,"Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire",Rage Against the Machine,Sleep Now in the Fire
153,8001,"<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning:","<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning: Amber knows that if she was still happy and faithful to her boyfriend she’d be high and happy, but when she finds out the guy she’s with’s having another kid she can’t seem to be happy for him and can’t get over him because he’s taking her away from him.

The same starts to happen in the song “The Beginning” where she warns us that if she wasn’t here she’d die:

Where was I?
And I don’t know
Where was I
And I don’t know
",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Amber knows that if she was still happy and faithful to her boyfriend she’d be high and happy, but when she finds out the guy she’s with’s having another kid she can’t seem to be happy for him and can’t get over him because he’s taking her away from him.

The same starts to happen in the song “The Beginning” where she warns us that if she wasn’t here she’d die:

Where was I?
And I don’t know
Where was I
And I don’t know
","In the Netflix film Someone Great, which serves as the inspiration for this song, the protagonist’s relationship with her ex-boyfriend is shown through flashbacks, brought on by seeing different reminders of her past.

In an interview on the Elvis Duran Show, Taylor recalled how she ended up writing this song:

I cried watching the movie, and so, for, like, a week, I start waking up from dreams that I’m living out that scenario, that that’s happening to me. And I just would wake up and I’m like, ‘Oh my God, I’m writing a break-up song.’

Throughout the movie, the protagonist periodically gets drunk and high, in an effort to deal with the pain of the failed relationship.","Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby",Taylor Swift,Death by a Thousand Cuts
154,9001,<|startoftext|> lyrics: And I hide behind my mouth. meaning:,"<|startoftext|> lyrics: And I hide behind my mouth. meaning: He wants to tell you the truth, but you won’t hear it because his story is too far gone to relive, no matter how many times he calls you or how much time he spends looking for it. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," He wants to tell you the truth, but you won’t hear it because his story is too far gone to relive, no matter how many times he calls you or how much time he spends looking for it. ","He’s hiding how dark/alone/depressed he feels with his words. The classic tale of saying you’re fine when you’re not or avoiding questions so people don’t realize what bad shape you’re in.

This line is extremely reminiscent of a line from “Fall Away,” one of the band’s most popular songs from their Self-Titled album.

Cause I will save face
For name’s sake

The term which he referenced, “save face,” refers to attempting to cover up your flaws in an attempt to make yourself appear as a “good” person.",And I hide behind my mouth,​twenty one pilots,The Judge
