,example_index,input_prompt,predicted_text,decode_method,temperature,model,prompt_type,meaning,predicted_meaning,gt_meaning,lyrics,artist,title
142,8009,"<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning:","<|startoftext|> lyrics: And if this is the long haul
 How’d we get here so soon?. meaning: Amy makes an allusion to the famous adage “taking a long walk in the park” to suggest that the whole country is wasted, and that most of the new people in these areas are “waiting around” for their turn. And if you’re asking, I’m sure every single person has in some capacity waited that long for their turn to make the world a better place.

But if it’s like Amy said, all these wasted people are waiting for the same thing: They want to be open. Take a chance. “I had nothing to offer so I’m",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Amy makes an allusion to the famous adage “taking a long walk in the park” to suggest that the whole country is wasted, and that most of the new people in these areas are “waiting around” for their turn. And if you’re asking, I’m sure every single person has in some capacity waited that long for their turn to make the world a better place.

But if it’s like Amy said, all these wasted people are waiting for the same thing: They want to be open. Take a chance. “I had nothing to offer so I’m","The reference to ‘the long haul’ suggests that they assumed their relationship would be forever, and the narrator seems confused, asking ‘how’d we get here so soon?’ The ‘here’ she refers to could be the here on the verge of their break up, or just the part in their relationship where she feels alone","And if this is the long haul
 How’d we get here so soon?",Taylor Swift,​coney island
143,10003,"<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning:","<|startoftext|> lyrics: I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars. meaning: Chris Taylor and Justin King are trying to comfort their partner (Gucci Mane) that he’s from some of the darkest parts of the Midwest and is “in the gutter” ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,, Chris Taylor and Justin King are trying to comfort their partner (Gucci Mane) that he’s from some of the darkest parts of the Midwest and is “in the gutter” ,Because there is no point in saying the truth cause even bitter truth will scar your soul as u r saying it and it will scar the person and ur relationship as well,"I know that you’re hesitating because even if you say the truth
 In the end it will all return as scars",Genius English Translations,BTS - Magic Shop (English Translation)
144,11008,<|startoftext|> lyrics: [Interlude]. meaning:,"<|startoftext|> lyrics: [Interlude]. meaning: As featured on “Supersonic,” Kanye sampled Diddy’s verse of “Rocket Man.” ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," As featured on “Supersonic,” Kanye sampled Diddy’s verse of “Rocket Man.” ","The audio clip here is taken from a fight on June 27, 2016 before a concert due to a failed collaboration with rapper @Not_Linden. X then went to his show and “sucker punched” him, to which they continued to fight outside, with X winning in the end.

https://twitter.com/Not_Linden/status/747986526110425088",[Interlude],XXXTENTACION,YuNg BrAtZ
145,12005,"<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning:","<|startoftext|> lyrics: Well, he seemed broken hearted
 Somethin’ within him. meaning: This line could also be a reference to “Aero Delfino” by many other artists.

Aero Delfino was one of the original members of the band Depeche Mode

In his song “Depeche Mode” he compares his past breakup with his partner – a woman he had a crush on – and the fact that he has broken up and stopped “seem[ing] broken hearted.” ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," This line could also be a reference to “Aero Delfino” by many other artists.

Aero Delfino was one of the original members of the band Depeche Mode

In his song “Depeche Mode” he compares his past breakup with his partner – a woman he had a crush on – and the fact that he has broken up and stopped “seem[ing] broken hearted.” ","Nicks told Billboard that this lyric was inspired by Tom Petty:

‘Edge of Seventeen’ is also a little bit about Tom. ‘He seemed broken hearted/Somethin’ within him,‘ that was [his wife] Jane talking about Tom. I bet a lot of people thought I was talking about me, but I was chronicling their relationship as she told it to me.

She also explained how Jane inspired the song’s title:

I asked Tom’s wife, Jane, when she met him. She said, ‘I met him at some point during the age of 17.’ But I thought she said, ‘The edge of 17.’ I said, ‘Jane, can I use that? Can I write a song called “Edge of Seventeen”?’","Well, he seemed broken hearted
 Somethin’ within him",Stevie Nicks,Edge of Seventeen
146,1001,"<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning:","<|startoftext|> lyrics: Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...). meaning: In The Breakfast Club in the 1990s, Katy talks about this in her music video for “California”:

Thought you was just a blank slate
But if I keep you, you are me
And the kisses I should be given
Are just moments instead of days
Stopped me down and told me
Don’t think too long about it
But even the kisses I should be giving
Is just moments instead of days. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," In The Breakfast Club in the 1990s, Katy talks about this in her music video for “California”:

Thought you was just a blank slate
But if I keep you, you are me
And the kisses I should be given
Are just moments instead of days
Stopped me down and told me
Don’t think too long about it
But even the kisses I should be giving
Is just moments instead of days. ","Britney is ready to be a fully in control of her craft, without her management team pressurizing and influencing her decisions. She also started to write her own songs, most notably on her fourth studio album, In The Zone.

At some point, she also wanted to create her own record label.","Here I go, on my own
 I don’t need nobody, better off alone
 Here I go, on my own now
 I don’t need nobody, not anybody
 Here I go (Here I go, here I go, here I go...)",Britney Spears,Stronger
147,12003,"<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning:","<|startoftext|> lyrics: Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down. meaning: It seems he’s so offended by these fights that he will NOT allow his enemies to enter his heart. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,, It seems he’s so offended by these fights that he will NOT allow his enemies to enter his heart. ,"Everyone of us experiences failure, rejection and negativism. Petty has experienced it in his own life, from music critics to obsessed fans.
His advice is to focus on your goal and how you’re going to get there.



– Just beyond the gates of hell","Well, I won’t back down
 No, I won’t back down
 You can stand me up at the gates of hell
 But I won’t back down",Tom Petty,I Won’t Back Down
148,3001,"<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning:","<|startoftext|> lyrics: I been stoned; ever since the days of creation, I’ve been red. meaning: After walking the streets of California in the early 2000’s, Snoop and some friends went on a trip to the Republic of Georgia. The Georgia states were far away from the states where they were living, and didn’t have the drugs which are present in the “adventures” in Georgia.

Snoop also may be referencing his early involvement in the hip-hop scene, which wasn’t very successful because it was mostly made by white men. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," After walking the streets of California in the early 2000’s, Snoop and some friends went on a trip to the Republic of Georgia. The Georgia states were far away from the states where they were living, and didn’t have the drugs which are present in the “adventures” in Georgia.

Snoop also may be referencing his early involvement in the hip-hop scene, which wasn’t very successful because it was mostly made by white men. ","He is talking about how he is always high but the wordplay may actually go deeper.

“Stoned ever since the days of creation” could be a historical reference to the Stone Age, one of the earliest times for mankind, named after primitive humans creating stone tools. This could tie in with the Flintstones reference from earlier.

It could also be biblical, as the “days of creation” in the Bible are the days in which God created the universe. The “been stoned” part may be a reference to John 8:7 from the Bible, which says “Let any one of you who is without sin be the first to throw a stone at her”. The verse means that you shouldn’t shame others if you aren’t perfect yourself. Phi could be referencing it to say that either he gets shunned for his drug-addicted lifestyle when it isn’t much worse than anyone else’s or it’s a reference to racism and prejudice against black communities. “I’ve been red” is a homophone for “I’ve been read” which could mean that Phi is a religious guy hence the references. Many black communities are heavily into Christianity so it wouldn’t be a shock.","I been stoned; ever since the days of creation, I’ve been red",Gorillaz,Clint Eastwood (Phi Life Cypher Version)
149,4001,"<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning:","<|startoftext|> lyrics: I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love). meaning: Many would wonder why Chad has been claiming his goals in these lyrics to be ‘tied’ or ‘hung’.

The tie, for instance, is a button that can be tied. Nicki could also be giving “power to leave you” to the “love”, or the hook.


Most people see “tied” as a bad word, and would be offended that the writer is saying it.



The power to leave one is the power to “have sex,” which is just as good as having sex with Nicki, since",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Many would wonder why Chad has been claiming his goals in these lyrics to be ‘tied’ or ‘hung’.

The tie, for instance, is a button that can be tied. Nicki could also be giving “power to leave you” to the “love”, or the hook.


Most people see “tied” as a bad word, and would be offended that the writer is saying it.



The power to leave one is the power to “have sex,” which is just as good as having sex with Nicki, since","Gaga wears the pants in this relationship, as guys are traditionally the dominant partner, and they traditionally wear ties.



However, in a conversation with Mirror, Gaga admitted that, at least in her relationship to Taylor Kinney, the case might be a little different:

He is totally in charge. I mean when I am home I am like, shoes are off, I’m making him dinner.","I’m gonna wear the tie, want the power to leave you
 I’m aimin’ for full control of this love (Of this love)",Lady Gaga,G.U.Y.
150,5001,"<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning:","<|startoftext|> lyrics: Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong. meaning: Here, he is denying the Gucci Mane cosign.

Gucci Mane’s career has been ruined, and he is taking back that which he can see for his money and lack of influence. He is now in a better position in the world since he can boast his wealth and status, but the other people that he used to have are also saying it “s now gone”. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Here, he is denying the Gucci Mane cosign.

Gucci Mane’s career has been ruined, and he is taking back that which he can see for his money and lack of influence. He is now in a better position in the world since he can boast his wealth and status, but the other people that he used to have are also saying it “s now gone”. ","A rare Ludacris Double Meaning!!

Purchasing Gucci clothing is an expensive habit, which ties back in with the theme of the song.

Ludacris spins this in two ways. Firstly, he explains that when you’re hot, and you’re relevant in the game, your money is good and your figure is good, the Gucci fits perfectly over your sculpted frame. However, when you fall off (in both a physical and metaphorical sense), your game is much less tight than it was. All of a sudden, that Gucci doesn’t physically fit, nor does it fit with your image. It becomes worthless.

He plays on the word “pockets” to mean both the pockets on your expensive clothing not working anymore, and to indicate you no longer have the bank-roll you once did.","Soon all that Gucci don’t fit, now you out of dough
 One day your pocket’s alright now they all wrong",Ludacris,Money
151,6001,<|startoftext|> lyrics: He wanna taste of my goodies. meaning:,"<|startoftext|> lyrics: He wanna taste of my goodies. meaning: Chewie, in addition to claiming a previous relationship with Megan, also claims to have a dick for some reason. On his August 2014 track “RUN OUT,” he raps:

Aaahhh, my slick dough tastes like some girl

Via The Spank Club, a song claiming that girl is “anitée”.


In an interview with InStyle Magazine, Megan herself confirmed this with good reason:

I don’t think there’s a word to describe it ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Chewie, in addition to claiming a previous relationship with Megan, also claims to have a dick for some reason. On his August 2014 track “RUN OUT,” he raps:

Aaahhh, my slick dough tastes like some girl

Via The Spank Club, a song claiming that girl is “anitée”.


In an interview with InStyle Magazine, Megan herself confirmed this with good reason:

I don’t think there’s a word to describe it ","In 2004, Ciara dropped her album and chart-topping single, “Goodies.” Since then, a girl’s body and everything that comes with it is known as her goodies. Ciara and Missy are also really good friends, collaborating on Ciara’s “1, 2 Step” and Missy’s “Lose Control” a year later.",He wanna taste of my goodies,Missy Elliott,DripDemeanor
152,7001,"<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning:","<|startoftext|> lyrics: Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire. meaning: Three words are jumping from the first to the last, raising the band into a tumultuous storm. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Three words are jumping from the first to the last, raising the band into a tumultuous storm. ",People are in the midst of a society that is destroying their interests (‘the fire’) and the speaker who represents the powers that be is encouraging them to be complacent (‘sleep now’).,"Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire
 Sleep now in the fire",Rage Against the Machine,Sleep Now in the Fire
153,8001,"<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning:","<|startoftext|> lyrics: Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby. meaning: This again parallels the protagonist in “When Harry Met Sally.”  The people in the club are not the same as the person who woke him up; the memory of waking up is stronger than the consciousness of being intoxicated. The small meeting of two people inevitably results in another meeting, which is a vivid reminder of what happened the night before, making this a very real memory.

In the same vein as the protagonist, “flashbacks” are an inaccurate representation of his memories, as “flashbacks” are best experienced once they start to fade. The aftermath of a meet up between two people means nothing, because",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," This again parallels the protagonist in “When Harry Met Sally.”  The people in the club are not the same as the person who woke him up; the memory of waking up is stronger than the consciousness of being intoxicated. The small meeting of two people inevitably results in another meeting, which is a vivid reminder of what happened the night before, making this a very real memory.

In the same vein as the protagonist, “flashbacks” are an inaccurate representation of his memories, as “flashbacks” are best experienced once they start to fade. The aftermath of a meet up between two people means nothing, because","In the Netflix film Someone Great, which serves as the inspiration for this song, the protagonist’s relationship with her ex-boyfriend is shown through flashbacks, brought on by seeing different reminders of her past.

In an interview on the Elvis Duran Show, Taylor recalled how she ended up writing this song:

I cried watching the movie, and so, for, like, a week, I start waking up from dreams that I’m living out that scenario, that that’s happening to me. And I just would wake up and I’m like, ‘Oh my God, I’m writing a break-up song.’

Throughout the movie, the protagonist periodically gets drunk and high, in an effort to deal with the pain of the failed relationship.","Flashbacks waking me up
 I get drunk, but it’s not enough
 ’Cause the morning comes and you’re not my baby",Taylor Swift,Death by a Thousand Cuts
154,9001,<|startoftext|> lyrics: And I hide behind my mouth. meaning:,"<|startoftext|> lyrics: And I hide behind my mouth. meaning: He wants to tell the girl, who won’t listen to him, that he’s far too full of himself to ever feel insecure, something that a lot of insecure men do, or at least claim to. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," He wants to tell the girl, who won’t listen to him, that he’s far too full of himself to ever feel insecure, something that a lot of insecure men do, or at least claim to. ","He’s hiding how dark/alone/depressed he feels with his words. The classic tale of saying you’re fine when you’re not or avoiding questions so people don’t realize what bad shape you’re in.

This line is extremely reminiscent of a line from “Fall Away,” one of the band’s most popular songs from their Self-Titled album.

Cause I will save face
For name’s sake

The term which he referenced, “save face,” refers to attempting to cover up your flaws in an attempt to make yourself appear as a “good” person.",And I hide behind my mouth,​twenty one pilots,The Judge
155,10001,"<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning:","<|startoftext|> lyrics: I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain. meaning: In a featurette about the album, frontman Nick Jonas recalled how the beginning of the relationship with singer Phoebe Bridgers inspired him to have a conversation with himself:

So that was, I was going into the studio and I tried not to think about it too much, because at that point we were talking on the phone and I couldn’t stop thinking about that conversation and that song, the way that two of the top songs on the album are about one another. It’s really, really comforting to feel like you know in your head that you’ve succeeded and you’ve done something amazing.
",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," In a featurette about the album, frontman Nick Jonas recalled how the beginning of the relationship with singer Phoebe Bridgers inspired him to have a conversation with himself:

So that was, I was going into the studio and I tried not to think about it too much, because at that point we were talking on the phone and I couldn’t stop thinking about that conversation and that song, the way that two of the top songs on the album are about one another. It’s really, really comforting to feel like you know in your head that you’ve succeeded and you’ve done something amazing.
","almost a profession, expressing your undying love for sb.

past tense “wanted” vs. present tense “want”
“I wanted to become your comfort and move your heart” -> i wanted to be the best, i would have done anything to make you happy, i wanted you to love me

“I want to take away your sadness, and pain” -> but i know now that you’re hurting, hurting inside. so now all i want to do is to dissolve your sadness, your pain. all i want is to see you happy.","I wanted to become your comfort and move your heart
 I want to take away your sadness, and pain",Genius English Translations,BTS - Magic Shop (English Translation)
156,11001,"<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning:","<|startoftext|> lyrics: This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay. meaning: Thanks to money, Ed is able to turn heads with his lifestyle. Ed’s incredibly talented and wealthy, despite what some might think.

But this is an extremely important truth: Everything made money is temporary; once you’re born wealthy, your entire life will revolve around your wealth. Ed has led the life he wanted for as long as he can remember. He does not want to follow in the footsteps of every other producer, and he’s sure his talent will push him out of the game eventually. The trouble is, he is afraid of what he is about to create for the world. A massive plague can",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Thanks to money, Ed is able to turn heads with his lifestyle. Ed’s incredibly talented and wealthy, despite what some might think.

But this is an extremely important truth: Everything made money is temporary; once you’re born wealthy, your entire life will revolve around your wealth. Ed has led the life he wanted for as long as he can remember. He does not want to follow in the footsteps of every other producer, and he’s sure his talent will push him out of the game eventually. The trouble is, he is afraid of what he is about to create for the world. A massive plague can","Cole previously spoke of losing his friends on “Knock Tha Hustle” and now reminisces about when they were still alive. His wordplay with “days”—which sounds similar to “daze”—further illustrates how much these losses affect him.



The mentioning of his friend getting shot fits well within the song since Cole later refers to the Ferguson case in verse two.","This for my niggas that was tossed in the graves
 Every so often I fade deep in my thoughts
 And then get lost in the days
 We used to play before your coffin was made
 Just got the call nigga got caught with a stray
 Hope he’s okay",J. Cole,January 28th
157,12001,<|startoftext|> lyrics: Like a kid out in the rain. meaning:,"<|startoftext|> lyrics: Like a kid out in the rain. meaning: Eminem emphasizes the vulnerability of his youth. It shows his youth. He is viewed as youthful and loves his youth.

It’s quite an assertion. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," Eminem emphasizes the vulnerability of his youth. It shows his youth. He is viewed as youthful and loves his youth.

It’s quite an assertion. ","Free, without concern for consequences that might be apparent to others. A kid playing in the rain is having a good time but to adults looking on they are just getting wet. The narrator sees Tommy’s piano playing of emblematic of the way he lived his life.",Like a kid out in the rain,Butthole Surfers,Pepper
158,1207,"<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning:","<|startoftext|> lyrics: From underneath the rubble, sing a rebel song. meaning: The original sign that came with the sign of the cross on the door of the nursery rhyme nursery rhyme nursery rhyme ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,, The original sign that came with the sign of the cross on the door of the nursery rhyme nursery rhyme nursery rhyme ,"Up until now he has felt overwhelmed with burdens. His life is like a wreck, that as broken down around him. But when he listens to the songs he loves he feels energized – as though he can pick up the pieces of his life again. He sings a “rebel song” because he is rebelling against life getting him down. He refuses to give up.","From underneath the rubble, sing a rebel song",Coldplay,Every Teardrop Is a Waterfall
159,2207,<|startoftext|> lyrics: No such zone. meaning:,"<|startoftext|> lyrics: No such zone. meaning: One possible interpretation of the “no such zone” line is that the verse has shifted and, because of its odd tonal harmony, is hyperbolic in directions. One possibility is that “no such zone” can be a reference to a verse on the album, essentially saying “No you” and “You won’t believe me if I say” (as in “You won’t believe me if I say” on the song’s eponymous track).

The idea that the words “no such zone” are the final speaker of the song is also",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," One possible interpretation of the “no such zone” line is that the verse has shifted and, because of its odd tonal harmony, is hyperbolic in directions. One possibility is that “no such zone” can be a reference to a verse on the album, essentially saying “No you” and “You won’t believe me if I say” (as in “You won’t believe me if I say” on the song’s eponymous track).

The idea that the words “no such zone” are the final speaker of the song is also","The phrase “no such zone” in the song refers to U.S. postal zones, a predecessor of the current U.S. ZIP Code (an acronym of Zone Improvement Plan). A postal zone was a one- or two-digit number written between the city and state (“New York 1, NY”), whereas a ZIP Code is a five- or nine-digit number written after the state (“New York, NY 10001”).",No such zone,Elvis Presley,Return to Sender
160,3207,"<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning:","<|startoftext|> lyrics: Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating. meaning: The narrator’s mother is constantly distraught. He likes being around people who are devoted to her and to others, whom he genuinely cares about. He has successfully managed to change many characters from being pawns to men in chains to becoming a side-effect of overcoming his own guilt.


The need to calm down and deal with someone’s fury was a recurring theme of his life before Metallica. This earlier verse sums up that attitude by depicting him as the pawn being used to control the victims in his victims' eyes.

I’m saying “we’re all different and we all got our n",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," The narrator’s mother is constantly distraught. He likes being around people who are devoted to her and to others, whom he genuinely cares about. He has successfully managed to change many characters from being pawns to men in chains to becoming a side-effect of overcoming his own guilt.


The need to calm down and deal with someone’s fury was a recurring theme of his life before Metallica. This earlier verse sums up that attitude by depicting him as the pawn being used to control the victims in his victims' eyes.

I’m saying “we’re all different and we all got our n","This may be Halsey’s version of the party scene from Romeo + Juliet, where the star-crossed lovers experience love at first sight. In the literal “script” of Romeo + Juliet, Tybalt spots Romeo with Juliet and immediately wants to fight him:

https://www.youtube.com/watch?v=8JoOpx6VwHk

Solis and Luna’s fight is a metaphorical one, though, referring to their sexually-charged interaction. “If you talk the talk, you’d better walk the walk” is an idiom meaning you have to back up your claims with actions—Solis doesn’t just say he’ll take control, he gets physical and asserts his dominance.

But “flip the script” means to reverse expectations, and Solis being willing to “take a beating” in this context means he’s not afraid to take a submissive role either.

“Flip the script” also refers to the fact that Halsey gender-swapped Romeo and Juliet to create Solis and Luna.","Sittin’ on the counter in your kitchen
 Can you hear my heartbeat fucking kickin’?
 Your eyes light up ’cause you best believe that I got something up my sleeve
 I walk my talk, no time for wishful thinking
 I push up on my toes, you call me “sweet thing”
 I’m breathing down your neck, your body screaming
 And you thought that you were the boss tonight, but I can put up one good fight
 I flip the script like I can take a beating",Halsey,Heaven in Hiding
161,4207,"<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning:","<|startoftext|> lyrics: Boo, let’s get acquainted (What?). meaning: It’s like when a schoolfriend comes and your main friend moves out, you turn to him. Do you tell him, ‘Oh, you’re moving out, but you have to leave?’ Or do you not even even tell him that?

The first part is really accepting and understanding. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," It’s like when a schoolfriend comes and your main friend moves out, you turn to him. Do you tell him, ‘Oh, you’re moving out, but you have to leave?’ Or do you not even even tell him that?

The first part is really accepting and understanding. ","This line might be a reference to “Acquainted” by The Weeknd. In May 2017, Lana discussed her friendship with Abel in an interview with the Rolling  Stones:

He’s kind of the reason I was ever on the radio like six years ago. He started posting all my videos on his Tumblr and social media … He’s been in touch with me ever since then. He’s always been really supportive. He had his own path, which led him to this place that’s crazy big. But we’ve just been friends for maybe the past six years.","Boo, let’s get acquainted (What?)",Lana Del Rey,Summer Bummer
162,5207,"<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning:","<|startoftext|> lyrics: Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to. meaning: This is a reference to the chorus of Big Sean’s “ooh, ayy” freestyle on the Migos' “Piece of Me”:

Told these poppas jk, “he got the gang, bro, when it comes to gangbanging
Now tell this boy that he better try “diamonds”
Since they put diamonds in me, I’m dawg, dawg
I’m the diamond in the beat
Packed my diamonds and still got some that
Don’t crack, cracked, crack
",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," This is a reference to the chorus of Big Sean’s “ooh, ayy” freestyle on the Migos' “Piece of Me”:

Told these poppas jk, “he got the gang, bro, when it comes to gangbanging
Now tell this boy that he better try “diamonds”
Since they put diamonds in me, I’m dawg, dawg
I’m the diamond in the beat
Packed my diamonds and still got some that
Don’t crack, cracked, crack
",Nicki is the only one her man answers to because he knows she’s the only woman he needs.,"Yo, as long as you know he got the baddest, I’m flattered
 I’m the only one that he answers to",Maroon 5,Sugar (Remix)
163,6207,"<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning:","<|startoftext|> lyrics: Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised. meaning: The speaker is a priest who made mistakes in the way he, the speaker, lived his life. They hid these mistakes from the Lord, most likely for reasons like their love of doing bad things. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," The speaker is a priest who made mistakes in the way he, the speaker, lived his life. They hid these mistakes from the Lord, most likely for reasons like their love of doing bad things. ","These lines highlight the fact that it is no longer just the totalitarian communist governments of JFK’s time in his speech that are taking part in these acts of silencing dissent and mistakes. It is instead governments of the developed world, including the United States and Britain, who continue to do this in today’s world.

The music video includes a shot of whistleblower Edward Snowden’s face, an Anonymous hacker, and Martin Luther King Jr.","Its preparations are concealed, not published
 Its mistakes are buried, not headlined
 Its dissenters are silenced, not praised",Muse,[JFK]
164,7207,"<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning:","<|startoftext|> lyrics: One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar. meaning: This song is about Jesus/Mary, who is secretly telling us all things we want to hear about her from here on out. ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," This song is about Jesus/Mary, who is secretly telling us all things we want to hear about her from here on out. ","One of the two friends decides they want to make something of themselves, to move forward and leave the place they’re in, be it physical or metaphorical. The other friend claims they share the same dream and ambition but in truth is probably too afraid to leave the safety of the “wire”. As this person is clinging to the comfort they feel in their present situation, they prevent them both from ‘flying away’ or progressing together.","One tries to fly away
 And the other watches him close from that wire
 He says he wants to as well
 But he is a liar",Regina Spektor,Two Birds
165,8207,"<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning:","<|startoftext|> lyrics: Killing all in his path, save for that which he longs
 King Kooonnnng!. meaning: In contrast to the original, this verse portrays an extraordinary man, portrayed with pride and power. The Lighthouse King was a popular mystic saint from the “Golden Age” of North Korea, being known for his intensive study of Buddhism. The character is generally depicted as extraordinary and needs no protection.

This may also serve as a homophone to Master P and Kool Moe Dee’s “Lord Fiend”:

Lord Fiend gonna keep those loving hands
Ha ha ",top-p sampling,0.95,gpt2-medium,lyrics_meaning,," In contrast to the original, this verse portrays an extraordinary man, portrayed with pride and power. The Lighthouse King was a popular mystic saint from the “Golden Age” of North Korea, being known for his intensive study of Buddhism. The character is generally depicted as extraordinary and needs no protection.

This may also serve as a homophone to Master P and Kool Moe Dee’s “Lord Fiend”:

Lord Fiend gonna keep those loving hands
Ha ha ","Here is started a epic orchestral part, with all the drums, like the drum, and violins, flautes and many epic instruments for an allusion to Kong.

LONG LIVE KING KONG!","Killing all in his path, save for that which he longs
 King Kooonnnng!",Tenacious D,Kong
